P_Strategy,P_Index,P_StartTime,P_EndTime,P_OrderSide,P_Method,P_SL,P_ReSL,P_OM,Date,Day,DTE,EntryTime,Future,CE.Strike,CE.Price,CE.SL.Price,CE0.SL.Flag,CE0.SL.Time,CE0.PNL,CE1.Decay.Flag,CE1.Decay.Time,CE1.SL.Flag,CE1.SL.Time,CE1.PNL,CE2.Decay.Flag,CE2.Decay.Time,CE2.SL.Flag,CE2.SL.Time,CE2.PNL,CE3.Decay.Flag,CE3.Decay.Time,CE3.SL.Flag,CE3.SL.Time,CE3.PNL,CE4.Decay.Flag,CE4.Decay.Time,CE4.SL.Flag,CE4.SL.Time,CE4.PNL,CE5.Decay.Flag,CE5.Decay.Time,CE5.SL.Flag,CE5.SL.Time,CE5.PNL,CE6.Decay.Flag,CE6.Decay.Time,CE6.SL.Flag,CE6.SL.Time,CE6.PNL,CE7.Decay.Flag,CE7.Decay.Time,CE7.SL.Flag,CE7.SL.Time,CE7.PNL,PE.Strike,PE.Price,PE.SL.Price,PE0.SL.Flag,PE0.SL.Time,PE0.PNL,PE1.Decay.Flag,PE1.Decay.Time,PE1.SL.Flag,PE1.SL.Time,PE1.PNL,PE2.Decay.Flag,PE2.Decay.Time,PE2.SL.Flag,PE2.SL.Time,PE2.PNL,PE3.Decay.Flag,PE3.Decay.Time,PE3.SL.Flag,PE3.SL.Time,PE3.PNL,PE4.Decay.Flag,PE4.Decay.Time,PE4.SL.Flag,PE4.SL.Time,PE4.PNL,PE5.Decay.Flag,PE5.Decay.Time,PE5.SL.Flag,PE5.SL.Time,PE5.PNL,PE6.Decay.Flag,PE6.Decay.Time,PE6.SL.Flag,PE6.SL.Time,PE6.PNL,PE7.Decay.Flag,PE7.Decay.Time,PE7.SL.Flag,PE7.SL.Time,PE7.PNL
NRE,NIFTY,2022-10-12 09:20:00,2022-10-12 15:25:00,SELL,CC,20.0,20.0,0,2022-10-12,Wednesday,2,2022-10-12 09:20:00,16984.9,17000CE,97.1,116.51999999999998,True,2022-10-12 09:29:00,-23.27100000000001,True,2022-10-12 10:09:00,True,2022-10-12 10:25:00,-20.77100000000001,True,2022-10-12 10:38:00,True,2022-10-12 11:44:00,-21.421000000000003,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,17000PE,102.45,122.94,False,,62.0255,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NRE,NIFTY,2022-10-12 09:20:00,2022-10-12 15:25:00,SELL,CC,20.0,20.0,1,2022-10-12,Wednesday,2,2022-10-12 09:20:00,16984.9,16850CE,188.75,226.5,True,2022-10-12 09:33:00,-46.83749999999999,True,2022-10-12 10:09:00,True,2022-10-12 11:45:00,-43.2375,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,17150PE,197.6,237.11999999999998,False,,99.92399999999999,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NRE,NIFTY,2022-10-12 09:20:00,2022-10-12 15:25:00,SELL,CC,30.0,30.0,0,2022-10-12,Wednesday,2,2022-10-12 09:20:00,16984.9,17000CE,97.1,126.23,True,2022-10-12 09:33:00,-30.171000000000003,True,2022-10-12 10:09:00,True,2022-10-12 11:59:00,-31.871000000000006,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,17000PE,102.45,133.185,False,,62.0255,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NRE,NIFTY,2022-10-12 09:20:00,2022-10-12 15:25:00,SELL,CC,30.0,30.0,1,2022-10-12,Wednesday,2,2022-10-12 09:20:00,16984.9,16850CE,188.75,245.375,True,2022-10-12 12:03:00,-62.6375,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,17150PE,197.6,256.88,False,,99.92399999999999,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NRE,NIFTY,2022-10-12 09:20:00,2022-10-12 15:25:00,SELL,HL,20.0,20.0,0,2022-10-12,Wednesday,2,2022-10-12 09:20:00,16984.9,17000CE,97.1,116.51999999999998,True,2022-10-12 09:29:00,-20.390999999999988,True,2022-10-12 10:09:00,True,2022-10-12 10:24:00,-20.390999999999988,True,2022-10-12 10:36:00,True,2022-10-12 11:44:00,-20.390999999999988,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,17000PE,102.45,122.94,False,,62.0255,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NRE,NIFTY,2022-10-12 09:20:00,2022-10-12 15:25:00,SELL,HL,20.0,20.0,1,2022-10-12,Wednesday,2,2022-10-12 09:20:00,16984.9,16850CE,188.75,226.5,True,2022-10-12 09:33:00,-39.6375,True,2022-10-12 10:09:00,True,2022-10-12 11:45:00,-39.6375,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,17150PE,197.6,237.11999999999998,False,,99.92399999999999,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NRE,NIFTY,2022-10-12 09:20:00,2022-10-12 15:25:00,SELL,HL,30.0,30.0,0,2022-10-12,Wednesday,2,2022-10-12 09:20:00,16984.9,17000CE,97.1,126.23,True,2022-10-12 09:33:00,-30.10100000000001,True,2022-10-12 10:09:00,True,2022-10-12 11:59:00,-30.10100000000001,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,17000PE,102.45,133.185,False,,62.0255,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
NRE,NIFTY,2022-10-12 09:20:00,2022-10-12 15:25:00,SELL,HL,30.0,30.0,1,2022-10-12,Wednesday,2,2022-10-12 09:20:00,16984.9,16850CE,188.75,245.375,True,2022-10-12 12:03:00,-58.5125,False,,False,,0.0,False,,False,,0.0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,17150PE,197.6,256.88,False,,99.92399999999999,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0,False,,False,,0
