,P_Strategy,P_Index,P_StartTime,P_EndTime,P_OrderSide,P_Method,P_SL,P_ReSL,P_OM,Date,Day,DTE,EntryTime,Future,CE.Strike,CE.Price,CE.SL.Price,CE0.SL.Flag,CE0.SL.Time,CE0.PNL,CE1.Decay.Flag,CE1.Decay.Time,CE1.SL.Flag,CE1.SL.Time,CE1.PNL,CE2.Decay.Flag,CE2.Decay.Time,CE2.SL.Flag,CE2.SL.Time,CE2.PNL,CE3.Decay.Flag,CE3.Decay.Time,CE3.SL.Flag,CE3.SL.Time,CE3.PNL,CE4.Decay.Flag,CE4.Decay.Time,CE4.SL.Flag,CE4.SL.Time,CE4.PNL,CE5.Decay.Flag,CE5.Decay.Time,CE5.SL.Flag,CE5.SL.Time,CE5.PNL,CE6.Decay.Flag,CE6.Decay.Time,CE6.SL.Flag,CE6.SL.Time,CE6.PNL,CE7.Decay.Flag,CE7.Decay.Time,CE7.SL.Flag,CE7.SL.Time,CE7.PNL,PE.Strike,PE.Price,PE.SL.Price,PE0.SL.Flag,PE0.SL.Time,PE0.PNL,PE1.Decay.Flag,PE1.Decay.Time,PE1.SL.Flag,PE1.SL.Time,PE1.PNL,PE2.Decay.Flag,PE2.Decay.Time,PE2.SL.Flag,PE2.SL.Time,PE2.PNL,PE3.Decay.Flag,PE3.Decay.Time,PE3.SL.Flag,PE3.SL.Time,PE3.PNL,PE4.Decay.Flag,PE4.Decay.Time,PE4.SL.Flag,PE4.SL.Time,PE4.PNL,PE5.Decay.Flag,PE5.Decay.Time,PE5.SL.Flag,PE5.SL.Time,PE5.PNL,PE6.Decay.Flag,PE6.Decay.Time,PE6.SL.Flag,PE6.SL.Time,PE6.PNL,PE7.Decay.Flag,PE7.Decay.Time,PE7.SL.Flag,PE7.SL.Time,PE7.PNL,CE8.Decay.Flag,CE8.Decay.Time,CE8.SL.Flag,CE8.SL.Time,CE8.PNL,CE9.Decay.Flag,CE9.Decay.Time,CE9.PNL,CE9.SL.Flag,CE9.SL.Time,CE10.Decay.Flag,CE10.Decay.Time,CE10.SL.Flag,CE10.SL.Time,CE10.PNL,CE11.Decay.Flag,CE11.Decay.Time,CE11.PNL,CE11.SL.Flag,CE11.SL.Time,CE12.Decay.Flag,CE12.Decay.Time,CE12.SL.Flag,CE12.SL.Time,CE12.PNL,CE13.Decay.Flag,CE13.Decay.Time,CE13.SL.Flag,CE13.SL.Time,CE13.PNL,CE14.Decay.Flag,CE14.Decay.Time,CE14.SL.Flag,CE14.SL.Time,CE14.PNL,CE15.Decay.Flag,CE15.Decay.Time,CE15.SL.Flag,CE15.SL.Time,CE15.PNL,CE16.Decay.Flag,CE16.Decay.Time,CE16.SL.Flag,CE16.SL.Time,CE16.PNL,CE17.Decay.Flag,CE17.Decay.Time,CE17.PNL,PE8.Decay.Flag,PE8.Decay.Time,PE8.SL.Flag,PE8.SL.Time,PE8.PNL,PE9.Decay.Flag,PE9.Decay.Time,PE9.SL.Flag,PE9.SL.Time,PE9.PNL,PE10.Decay.Flag,PE10.Decay.Time,PE10.PNL
35,NRE,NIFTY,09:16:00,13:00:00,SELL,HL,15,15,0.8,2019-03-07,Thursday,3,09:16:00,11080.95,10950CE,85.4,98.21,True,2019-03-07 10:17:00,-13.663999999999987,True,2019-03-07 11:06:00,False,,5.146,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11150PE,105.0,120.74999999999999,False,,-3.399999999999994,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,NRE,NIFTY,09:16:00,13:00:00,SELL,HL,20,20,0.0,2019-03-07,Thursday,3,09:16:00,11080.95,11050CE,18.0,21.599999999999998,True,2019-03-07 10:45:00,-3.779999999999998,True,2019-03-07 10:53:00,False,,9.47,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11050PE,27.15,32.58,False,,6.078499999999998,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,NRE,NIFTY,09:16:00,13:00:00,SELL,HL,20,20,0.05,2019-03-07,Thursday,3,09:16:00,11080.95,11100CE,5.6,6.72,False,,3.9939999999999998,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11000PE,8.4,10.08,False,,3.4660000000000006,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,NRE,NIFTY,09:16:00,13:00:00,SELL,HL,20,20,0.1,2019-03-07,Thursday,3,09:16:00,11080.95,11050CE,18.0,21.599999999999998,True,2019-03-07 10:45:00,-3.779999999999998,True,2019-03-07 10:53:00,False,,9.47,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11000PE,8.4,10.08,False,,3.4660000000000006,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,NRE,NIFTY,09:16:00,13:00:00,SELL,HL,20,20,0.15,2019-03-07,Thursday,3,09:16:00,11080.95,11050CE,18.0,21.599999999999998,True,2019-03-07 10:45:00,-3.779999999999998,True,2019-03-07 10:53:00,False,,9.47,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11050PE,27.15,32.58,False,,6.078499999999998,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,NRE,NIFTY,09:16:00,13:00:00,SELL,HL,20,20,0.2,2019-03-07,Thursday,3,09:16:00,11080.95,11050CE,18.0,21.599999999999998,True,2019-03-07 10:45:00,-3.779999999999998,True,2019-03-07 10:53:00,False,,9.47,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11050PE,27.15,32.58,False,,6.078499999999998,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,NRE,NIFTY,09:16:00,13:00:00,SELL,HL,20,20,0.25,2019-03-07,Thursday,3,09:16:00,11080.95,11000CE,44.0,52.8,True,2019-03-07 10:16:00,-9.239999999999997,True,2019-03-07 11:05:00,False,,5.660000000000001,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11050PE,27.15,32.58,False,,6.078499999999998,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,NRE,NIFTY,09:16:00,13:00:00,SELL,HL,20,20,0.3,2019-03-07,Thursday,3,09:16:00,11080.95,11000CE,44.0,52.8,True,2019-03-07 10:16:00,-9.239999999999997,True,2019-03-07 11:05:00,False,,5.660000000000001,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11050PE,27.15,32.58,False,,6.078499999999998,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,NRE,NIFTY,09:16:00,13:00:00,SELL,HL,20,20,0.4,2019-03-07,Thursday,3,09:16:00,11080.95,11000CE,44.0,52.8,True,2019-03-07 10:16:00,-9.239999999999997,True,2019-03-07 11:05:00,False,,5.660000000000001,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11100PE,62.6,75.12,False,,1.9740000000000015,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,NRE,NIFTY,09:16:00,13:00:00,SELL,HL,20,20,0.5,2019-03-07,Thursday,3,09:16:00,11080.95,10950CE,85.4,102.48,False,,5.146,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11100PE,62.6,75.12,False,,1.9740000000000015,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,NRE,NIFTY,09:16:00,13:00:00,SELL,HL,20,20,0.6,2019-03-07,Thursday,3,09:16:00,11080.95,10950CE,85.4,102.48,False,,5.146,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11150PE,105.0,126.0,False,,-3.399999999999994,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,NRE,NIFTY,09:16:00,13:00:00,SELL,HL,20,20,0.7,2019-03-07,Thursday,3,09:16:00,11080.95,10950CE,85.4,102.48,False,,5.146,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11150PE,105.0,126.0,False,,-3.399999999999994,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,NRE,NIFTY,09:16:00,13:00:00,SELL,HL,20,20,0.8,2019-03-07,Thursday,3,09:16:00,11080.95,10950CE,85.4,102.48,False,,5.146,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11150PE,105.0,126.0,False,,-3.399999999999994,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,NRE,NIFTY,09:16:00,13:00:00,SELL,HL,25,25,0.0,2019-03-07,Thursday,3,09:16:00,11080.95,11050CE,18.0,22.5,False,,9.47,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11050PE,27.15,33.9375,False,,6.078499999999998,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,NRE,NIFTY,09:16:00,13:00:00,SELL,HL,25,25,0.05,2019-03-07,Thursday,3,09:16:00,11080.95,11100CE,5.6,7.0,False,,3.9939999999999998,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11000PE,8.4,10.5,False,,3.4660000000000006,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,NRE,NIFTY,09:16:00,13:00:00,SELL,HL,25,25,0.1,2019-03-07,Thursday,3,09:16:00,11080.95,11050CE,18.0,22.5,False,,9.47,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11000PE,8.4,10.5,False,,3.4660000000000006,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,NRE,NIFTY,09:16:00,13:00:00,SELL,HL,25,25,0.15,2019-03-07,Thursday,3,09:16:00,11080.95,11050CE,18.0,22.5,False,,9.47,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11050PE,27.15,33.9375,False,,6.078499999999998,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,NRE,NIFTY,09:16:00,13:00:00,SELL,HL,25,25,0.2,2019-03-07,Thursday,3,09:16:00,11080.95,11050CE,18.0,22.5,False,,9.47,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11050PE,27.15,33.9375,False,,6.078499999999998,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,NRE,NIFTY,09:16:00,13:00:00,SELL,HL,25,25,0.25,2019-03-07,Thursday,3,09:16:00,11080.95,11000CE,44.0,55.0,True,2019-03-07 10:44:00,-11.44,True,2019-03-07 11:05:00,False,,5.660000000000001,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11050PE,27.15,33.9375,False,,6.078499999999998,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,NRE,NIFTY,09:16:00,13:00:00,SELL,HL,25,25,0.3,2019-03-07,Thursday,3,09:16:00,11080.95,11000CE,44.0,55.0,True,2019-03-07 10:44:00,-11.44,True,2019-03-07 11:05:00,False,,5.660000000000001,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11050PE,27.15,33.9375,False,,6.078499999999998,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,NRE,NIFTY,09:16:00,13:00:00,SELL,HL,25,25,0.4,2019-03-07,Thursday,3,09:16:00,11080.95,11000CE,44.0,55.0,True,2019-03-07 10:44:00,-11.44,True,2019-03-07 11:05:00,False,,5.660000000000001,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11100PE,62.6,78.25,False,,1.9740000000000015,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,NRE,NIFTY,09:16:00,13:00:00,SELL,HL,25,25,0.5,2019-03-07,Thursday,3,09:16:00,11080.95,10950CE,85.4,106.75,False,,5.146,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11100PE,62.6,78.25,False,,1.9740000000000015,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,NRE,NIFTY,09:16:00,13:00:00,SELL,HL,25,25,0.6,2019-03-07,Thursday,3,09:16:00,11080.95,10950CE,85.4,106.75,False,,5.146,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11150PE,105.0,131.25,False,,-3.399999999999994,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,NRE,NIFTY,09:16:00,13:00:00,SELL,HL,25,25,0.7,2019-03-07,Thursday,3,09:16:00,11080.95,10950CE,85.4,106.75,False,,5.146,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11150PE,105.0,131.25,False,,-3.399999999999994,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NRE,NIFTY,09:16:00,13:00:00,SELL,HL,25,25,0.8,2019-03-07,Thursday,3,09:16:00,11080.95,10950CE,85.4,106.75,False,,5.146,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11150PE,105.0,131.25,False,,-3.399999999999994,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,NRE,NIFTY,09:16:00,13:00:00,SELL,HL,30,30,0.0,2019-03-07,Thursday,3,09:16:00,11080.95,11050CE,18.0,23.400000000000002,False,,9.47,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11050PE,27.15,35.295,False,,6.078499999999998,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,NRE,NIFTY,09:16:00,13:00:00,SELL,HL,30,30,0.05,2019-03-07,Thursday,3,09:16:00,11080.95,11100CE,5.6,7.279999999999999,False,,3.9939999999999998,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11000PE,8.4,10.920000000000002,False,,3.4660000000000006,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,NRE,NIFTY,09:16:00,13:00:00,SELL,HL,30,30,0.1,2019-03-07,Thursday,3,09:16:00,11080.95,11050CE,18.0,23.400000000000002,False,,9.47,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11000PE,8.4,10.920000000000002,False,,3.4660000000000006,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,NRE,NIFTY,09:16:00,13:00:00,SELL,HL,30,30,0.15,2019-03-07,Thursday,3,09:16:00,11080.95,11050CE,18.0,23.400000000000002,False,,9.47,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11050PE,27.15,35.295,False,,6.078499999999998,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,NRE,NIFTY,09:16:00,13:00:00,SELL,HL,30,30,0.2,2019-03-07,Thursday,3,09:16:00,11080.95,11050CE,18.0,23.400000000000002,False,,9.47,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11050PE,27.15,35.295,False,,6.078499999999998,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,NRE,NIFTY,09:16:00,13:00:00,SELL,HL,30,30,0.25,2019-03-07,Thursday,3,09:16:00,11080.95,11000CE,44.0,57.2,False,,5.660000000000001,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11050PE,27.15,35.295,False,,6.078499999999998,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,NRE,NIFTY,09:16:00,13:00:00,SELL,HL,30,30,0.3,2019-03-07,Thursday,3,09:16:00,11080.95,11000CE,44.0,57.2,False,,5.660000000000001,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11050PE,27.15,35.295,False,,6.078499999999998,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,NRE,NIFTY,09:16:00,13:00:00,SELL,HL,30,30,0.4,2019-03-07,Thursday,3,09:16:00,11080.95,11000CE,44.0,57.2,False,,5.660000000000001,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11100PE,62.6,81.38000000000001,False,,1.9740000000000015,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,NRE,NIFTY,09:16:00,13:00:00,SELL,HL,30,30,0.5,2019-03-07,Thursday,3,09:16:00,11080.95,10950CE,85.4,111.02000000000001,False,,5.146,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11100PE,62.6,81.38000000000001,False,,1.9740000000000015,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,NRE,NIFTY,09:16:00,13:00:00,SELL,HL,30,30,0.6,2019-03-07,Thursday,3,09:16:00,11080.95,10950CE,85.4,111.02000000000001,False,,5.146,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11150PE,105.0,136.5,False,,-3.399999999999994,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,NRE,NIFTY,09:16:00,13:00:00,SELL,HL,30,30,0.7,2019-03-07,Thursday,3,09:16:00,11080.95,10950CE,85.4,111.02000000000001,False,,5.146,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11150PE,105.0,136.5,False,,-3.399999999999994,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,NRE,NIFTY,09:16:00,13:00:00,SELL,HL,30,30,0.8,2019-03-07,Thursday,3,09:16:00,11080.95,10950CE,85.4,111.02000000000001,False,,5.146,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11150PE,105.0,136.5,False,,-3.399999999999994,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,NRE,NIFTY,09:16:00,13:00:00,SELL,HL,35,35,0.0,2019-03-07,Thursday,3,09:16:00,11080.95,11050CE,18.0,24.3,False,,9.47,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11050PE,27.15,36.6525,False,,6.078499999999998,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
